,UniProt ID,Gene Name ,Confidence ,Expected Sensitivity,Expected Specificity,Confidence
368,O95067,CCNB2,0.530864281,0.765108041,0.745709471,0.236842105263
369,P20963,CD247,0.654445708,0.334211696,0.536385807,0.236842105263
370,Q9P0L0,VAPA,0.407619197,0.719337935,0.969965194,0.236842105263
371,Q7L7L0,HIST3H2A,0.819981223,0.033593165,0.56488317,0.236842105263
372,Q9Y5Q8,GTF3C5,0.718358943,0.615623897,0.217689899,0.236842105263
373,Q9UKN8,GTF3C4,0.96864933,0.112184866,0.857763287,0.236842105263
374,Q71UI9,H2AFV,0.531333907,0.050602158,0.861999318,0.236842105263
375,O75367,H2AFY,0.325145682,0.055210249,0.313302195,0.236842105263
376,Q9Y4B6,DCAF1,0.105629203,0.026219597,0.326984211,0.236842105263
377,Q15020,SART3,0.610958659,0.955435582,0.840013404,0.236842105263
378,P60033,CD81,0.778802242,0.525213803,0.492532786,0.236842105263
379,P06493,CDK1,0.423452919,0.756254015,0.051902484,0.236842105263
380,P49790,NUP153,0.090823286,0.589818318,0.778018369,0.236842105263
381,Q9H2X3,CLEC4M,0.266471491,0.738905634,0.426672386,0.236842105263
382,Q12873,CHD3,0.153656718,0.319416999,0.279961881,0.236842105263
383,Q13363,CTBP1,0.281005303,0.848129834,0.333508012,0.236842105263
384,P08493,MGP,0.440085139,0.493646821,0.366939952,0.236842105263
385,Q13625,TP53BP2,0.527142742,0.114835278,0.79479241,0.236842105263
386,P08174,CD55,0.457424366,0.812272382,0.038690786,0.236842105263
387,Q14689,DIP2A,0.875371599,0.66682916,0.726669335,0.236842105263
388,A0A024R3A1,CEP57,0.518052108,0.381783084,0.872684459,0.236842105263
389,P15529,CD46,0.943622625,0.718808964,0.285814783,0.236842105263
390,P01848,TRAC,0.637709098,0.418627894,0.656849259,0.236842105263
391,P01903,HLA-DRA,0.95769394,0.055932709,0.231886625,0.236842105263
392,O19626,B-3501,0.240707035,0.584999661,0.621953942,0.236842105263
393,Q09666,AHNAK,0.676122304,0.298827723,0.075123767,0.236842105263
394,P38936,CDKN1A,0.289064572,0.409562579,0.966755875,0.236842105263
395,P25391,LAMA1,0.671808165,0.586089706,0.609969957,0.236842105263
396,Q06609,RAD51,0.6951405,0.315621565,0.38371518,0.236842105263
397,Q86X95,CIR1,0.067992768,0.147358448,0.030569773,0.236842105263
398,Q9BVL2,NUP58,0.254790157,0.991529275,0.857565587,0.236842105263
399,P01892,HLA-A,0.224040031,0.107493244,0.603543185,0.236842105263
400,P61769,B2M,0.667832727,0.334256834,0.847840405,0.236842105263
401,P98155,VLDLR,0.844392157,0.03795896,0.504616247,0.236842105263
402,P01023,A2M,0.344462411,0.922406598,0.007910838,0.236842105263
403,P02647,APOA1,0.780519653,0.373141767,0.919073177,0.236842105263
404,P02649,APOE,0.675332066,0.989160721,0.410704796,0.236842105263
405,P02749,APOH,0.006715314,0.543456031,0.732365748,0.236842105263
406,P25445,FAS,0.602170488,0.563316517,0.151105279,0.236842105263
407,P05155,SERPING1,0.386771195,0.187898619,0.815233277,0.236842105263
408,P09693,CD3G,0.915991244,0.215495629,0.909602532,0.236842105263
409,P02452,COL1A1,0.001151057,0.485306895,0.777942461,0.236842105263
410,P08123,COL1A2,0.462449159,0.219500737,0.757123136,0.236842105263
411,P02461,COL3A1,0.42434904,0.936872548,0.405197524,0.236842105263
412,P48637,GSS,0.460916366,0.277624636,0.70190108,0.236842105263
413,P05362,ICAM1,0.770159729,0.953103539,0.565460937,0.236842105263
414,P23229,ITGA6,0.322471807,0.814932511,0.584736352,0.236842105263
415,P05106,ITGB3,0.784739295,0.349598805,0.344914599,0.236842105263
416,P16144,ITGB4,0.471357154,0.021606045,0.70423324,0.236842105263
417,Q16787,LAMA3,0.035762733,0.341013043,0.160863679,0.236842105263
418,Q13751,LAMB3,0.175874416,0.384397812,0.001513933,0.236842105263
419,P33076,CIITA,0.721758033,0.093289625,0.562000852,0.236842105263
420,P14598,NCF1,0.473485993,0.969252777,0.546484125,0.236842105263
421,P00747,PLG,0.1527212,0.190044957,0.550827762,0.236842105263
422,P04156,PRNP,0.341124607,0.164620464,0.694536761,0.236842105263
423,P60484,PTEN,0.607389214,0.507031443,0.927494092,0.236842105263
424,P07101,TH,0.191745255,0.508238273,0.944210309,0.236842105263
425,P11161,EGR2,0.73842684,0.051478151,0.903263329,0.236842105263
426,P11413,G6PD,0.242849598,0.367011701,0.604106286,0.236842105263
427,P01589,IL2RA,0.917424342,0.584797237,0.926209757,0.236842105263
428,P24394,IL4R,0.269061587,0.994750592,0.116946258,0.236842105263
429,P24043,LAMA2,0.765500017,0.435131773,0.340801508,0.236842105263
430,Q15149,PLEC,0.188661977,0.695997788,0.036730444,0.236842105263
431,P16581,SELE,0.287498173,0.016475496,0.53836985,0.236842105263
432,P02768,ALB,0.091113464,0.152540096,0.737228801,0.236842105263
433,P01241,GH1,0.576209381,0.899538852,0.181222503,0.236842105263
434,P55895,RAG2,0.683363243,0.046376301,0.426246662,0.236842105263
435,P08637,FCGR3A,0.546593115,0.02932699,0.098167957,0.236842105263
436,O75015,FCGR3B,0.425728842,0.574444491,0.303221567,0.236842105263
437,P22301,IL10,0.644442781,0.340404166,0.780122612,0.236842105263
438,P01584,IL1B,0.64761763,0.219300767,0.536960417,0.236842105263
439,P51681,CCR5,0.679016754,0.903991054,0.769071433,0.236842105263
440,P07203,GPX1,0.635786711,0.683087842,0.638943646,0.236842105263
441,A0A024RDA5,IL8,0.945174113,0.371648147,0.893148246,0.236842105263
442,P60568,IL2,0.208934922,0.401117836,0.060690387,0.236842105263
443,P08700,IL3,0.709281703,0.20497027,0.175771546,0.236842105263
444,P05112,IL4,0.236230577,0.237699194,0.416331859,0.236842105263
445,Q03518,TAP1,0.119396248,0.884360646,0.739791841,0.236842105263
446,P01374,LTA,0.607303941,0.921243056,0.892954792,0.236842105263
447,P05231,IL6,0.450137697,0.781648862,0.025853307,0.236842105263
448,P05121,SERPINE1,0.458725494,0.241915788,0.137563028,0.236842105263
449,P29474,NOS3,0.661944752,0.583596302,0.424087433,0.236842105263
450,P48061,CXCL12,0.770285515,0.20185569,0.764566782,0.236842105263
451,P05019,IGF1,0.350218013,0.127067768,0.524437188,0.236842105263
452,P35228,NOS2,0.662009598,0.687669321,0.754481359,0.236842105263
453,P04179,SOD2,0.41615859,0.910739011,0.169798443,0.236842105263
454,P04004,VTN,0.841929153,0.75094007,0.672727006,0.236842105263
455,P48023,FASLG,0.832916819,0.822908904,0.618652743,0.236842105263
456,P01137,TGFB1,0.256440992,0.225120852,0.006846089,0.236842105263
457,P04234,CD3D,0.613460737,0.386746304,0.740225524,0.236842105263
458,P07766,CD3E,0.582249165,0.418688452,0.991735478,0.236842105263
459,P04141,CSF2,0.540739337,0.935785662,0.128181357,0.236842105263
460,P05230,FGF1,0.869941032,0.105554849,0.36058276,0.236842105263
461,Q05586,GRIN1,0.264779026,0.531289272,0.191073265,0.236842105263
462,Q12879,GRIN2A,0.318074075,0.621191657,0.714397661,0.236842105263
463,Q13224,GRIN2B,0.119214541,0.280341753,0.177867011,0.236842105263
464,Q14957,GRIN2C,0.93982947,0.197762635,0.98684875,0.236842105263
465,O15399,GRIN2D,0.645551875,0.408386911,0.01699913,0.236842105263
466,P14778,IL1R1,0.479463225,0.362604573,0.03979647,0.236842105263
467,P14784,IL2RB,0.639316961,0.161901393,0.804330532,0.236842105263
468,P29459,IL12A,0.544716111,0.893525483,0.859792286,0.236842105263
469,P08473,MME,0.64731148,0.440476367,0.566252528,0.236842105263
470,Q14432,PDE3A,0.543885934,0.67031002,0.754112681,0.236842105263
471,Q13370,PDE3B,0.721046621,0.210426739,0.519514766,0.236842105263
472,Q08493,PDE4C,0.522495306,0.47114623,0.585904472,0.236842105263
473,Q01064,PDE1B,0.993704624,0.049913842,0.190733026,0.236842105263
474,P08183,ABCB1,0.218676632,0.495931518,0.503441463,0.236842105263
475,Q01970,PLCB3,0.105798273,0.269721194,0.050914633,0.236842105263
476,Q15147,PLCB4,0.109697465,0.684174308,0.056095743,0.236842105263
477,P08697,SERPINF2,0.063591371,0.747995619,0.3351974,0.236842105263
478,P63098,PPP3R1,0.404579996,0.391641369,0.630904757,0.236842105263
479,P46777,RPL5,0.448372912,0.558827046,0.891977815,0.236842105263
480,P20333,TNFRSF1B,0.365816177,0.732245614,0.673396626,0.236842105263
481,P19320,VCAM1,0.763504641,0.611621745,0.68526704,0.236842105263
482,P51828,ADCY7,0.62789638,0.581229664,0.695744793,0.236842105263
483,P40145,ADCY8,0.771980386,0.070603927,0.799831433,0.236842105263
484,O60503,ADCY9,0.93285357,0.374246311,0.660605167,0.236842105263
485,P12235,SLC25A4,0.972740854,0.033589622,0.519936595,0.236842105263
486,Q13489,BIRC3,0.192028349,0.40614309,0.331736411,0.236842105263
487,O15392,BIRC5,0.138874203,0.657958112,0.934172713,0.236842105263
488,Q13535,ATR,0.696266337,0.575240545,0.246476948,0.236842105263
489,Q13886,KLF9,0.093820027,0.975956238,0.511206371,0.236842105263
490,Q13554,CAMK2B,0.525404404,0.441639338,0.740317886,0.236842105263
491,P55211,CASP9,0.530344218,0.777836974,0.254168533,0.236842105263
492,P24864,CCNE1,0.861139811,0.569458426,0.845584759,0.236842105263
493,O60583,CCNT2,0.484853334,0.021099785,0.538154422,0.236842105263
494,P25942,CD40,0.393456361,0.512273553,0.910136134,0.236842105263
495,Q00534,CDK6,0.67143114,0.407552145,0.35070641,0.236842105263
496,P32246,CCR1,0.741257943,0.219837074,0.935324883,0.236842105263
497,P78310,CXADR,0.520052467,0.230460668,0.927719459,0.236842105263
498,P49682,CXCR3,0.347712671,0.438549783,0.58770036,0.236842105263
499,O75715,GPX5,0.149997254,0.919893831,0.101762134,0.236842105263
500,Q13888,GTF2H2,0.586092067,0.319037567,0.36687594,0.236842105263
501,Q13889,GTF2H3,0.262145318,0.284334537,0.275845535,0.236842105263
502,Q92759,GTF2H4,0.044454092,0.363779008,0.266097501,0.236842105263
503,Q12789,GTF3C1,0.754933267,0.499317543,0.226538649,0.236842105263
504,O14879,IFIT3,0.242785358,0.813524281,0.00132078,0.236842105263
505,P22692,IGFBP4,0.442402313,0.234818249,0.893007372,0.236842105263
506,P02778,CXCL10,0.687796085,0.022263936,0.453497507,0.236842105263
507,P31751,AKT2,0.35922821,0.301121414,0.578421006,0.236842105263
508,P84095,RHOG,0.736340074,0.298062236,0.315605539,0.236842105263
509,P18848,ATF4,0.394707475,0.825927976,0.994016875,0.236842105263
510,P41182,BCL6,0.683415867,0.136395439,0.983892884,0.236842105263
511,P05423,POLR3D,0.70404743,0.814580406,0.964547891,0.236842105263
512,Q07108,CD69,0.442305413,0.861088355,0.666265239,0.236842105263
513,P30307,CDC25C,0.019577624,0.552941826,0.726158176,0.236842105263
514,P51677,CCR3,0.33085788,0.018529868,0.334042555,0.236842105263
515,P35222,CTNNB1,0.424309497,0.507821481,0.522772766,0.236842105263
516,P08574,CYC1,0.270270423,0.713645133,0.273354366,0.236842105263
517,P27487,DPP4,0.197053798,0.697747974,0.718379028,0.236842105263
518,Q01658,DR1,0.821721185,0.893455596,0.778017556,0.236842105263
519,Q16254,E2F4,0.429921409,0.701184971,0.08106422,0.236842105263
520,P01133,EGF,0.887770954,0.937290381,0.22158014,0.236842105263
521,P18146,EGR1,0.391182995,0.010892774,0.203959494,0.236842105263
522,P63241,EIF5A,0.769114387,0.819740404,0.624099306,0.236842105263
523,P17948,FLT1,0.396791517,0.034267654,0.725205116,0.236842105263
524,P18283,GPX2,0.808514096,0.516160321,0.834364188,0.236842105263
525,P22352,GPX3,0.755077099,0.65333032,0.018895382,0.236842105263
526,P36969,GPX4,0.377395545,0.754127263,0.202117632,0.236842105263
527,P28799,GRN,0.216018916,0.279996975,0.469092962,0.236842105263
528,P49841,GSK3B,0.790407218,0.60305106,0.378395182,0.236842105263
529,P15822,HIVEP1,0.949303912,0.888780732,0.340393734,0.236842105263
530,P04439,HLA-A,0.327565434,0.643234107,0.063851185,0.236842105263
531,P10321,HLA-C,0.67126437,0.786063354,0.761335934,0.236842105263
532,P28068,HLA-DMB,0.438644983,0.491141242,0.402662086,0.236842105263
533,P06340,HLA-DOA,0.833500596,0.403460406,0.674289716,0.236842105263
534,P13765,HLA-DOB,0.768854252,0.877440098,0.551075659,0.236842105263
535,P04440,HLA-DPB1,0.167253545,0.708182927,0.051457167,0.236842105263
536,P01909,HLA-DQA1,0.861980479,0.826491606,0.307495938,0.236842105263
537,P01920,HLA-DQB1,0.989872154,0.010670416,0.965444767,0.236842105263
538,Q29974,HLA-DRB1,0.514423457,0.095557142,0.93147515,0.236842105263
539,Q30154,HLA-DRB5,0.884281023,0.543284253,0.378026727,0.236842105263
540,P17693,HLA-G,0.588026055,0.856217447,0.617670192,0.236842105263
541,P14902,IDO1,0.154752349,0.264355934,0.562533391,0.236842105263
542,P01574,IFNB1,0.199862823,0.77554726,0.83056071,0.236842105263
543,P29460,IL12B,0.406954837,0.637920749,0.957698739,0.236842105263
544,P35225,IL13,0.748705718,0.725059755,0.075505653,0.236842105263
545,Q96AZ6,ISG20,0.825583816,0.894647612,0.888024397,0.236842105263
546,P26006,ITGA3,0.78996303,0.767987005,0.562447292,0.236842105263
547,P08648,ITGA5,0.318524245,0.206846838,0.194355125,0.236842105263
548,P18084,ITGB5,0.534064127,0.043304158,0.221452791,0.236842105263
549,Q14643,ITPR1,0.089950679,0.153563557,0.705763049,0.236842105263
550,Q14571,ITPR2,0.111705744,0.718313564,0.596761436,0.236842105263
551,Q14573,ITPR3,0.136292549,0.128643506,0.586296073,0.236842105263
552,P35968,KDR,0.678652305,0.220788924,0.968494148,0.236842105263
553,Q16363,LAMA4,0.495177019,0.453559441,0.581743425,0.236842105263
554,P07942,LAMB1,0.189710406,0.465260852,0.099800291,0.236842105263
555,P55268,LAMB2,0.495005825,0.089786258,0.166602822,0.236842105263
556,P11047,LAMC1,0.147608222,0.506729645,0.102093795,0.236842105263
557,P17931,LGALS3,0.054974147,0.076509098,0.146247105,0.236842105263
558,Q07954,LRP1,0.850712674,0.166524696,0.671564767,0.236842105263
559,P36941,LTBR,0.560559527,0.747710039,0.639853182,0.236842105263
560,P02788,LTF,0.929608867,0.33456726,0.372435452,0.236842105263
561,O75556,SCGB2A1,0.696667201,0.305054021,0.162872966,0.236842105263
562,Q13296,SCGB2A2,0.582790965,0.818878553,0.389518808,0.236842105263
563,Q07325,CXCL9,0.815397211,0.982048945,0.799976566,0.236842105263
564,P03956,MMP1,0.879013905,0.968970008,0.3997937,0.236842105263
565,P09237,MMP7,0.988911616,0.576622335,0.755119085,0.236842105263
566,P41218,MNDA,0.000522375,0.233482991,0.295210412,0.236842105263
567,P35548,MSX2,0.865438591,0.292098452,0.640005911,0.236842105263
568,P20591,MX1,0.612566469,0.673764332,0.885117154,0.236842105263
569,Q15653,NFKBIB,0.989950206,0.573738702,0.209643323,0.236842105263
570,P01138,NGF,0.527680069,0.199702249,0.480356488,0.236842105263
571,O75914,PAK3,0.479523385,0.958198397,0.112987559,0.236842105263
572,Q96IZ0,PAWR,0.801347606,0.33615489,0.13236964,0.236842105263
573,O00408,PDE2A,0.227842936,0.149664105,0.064002257,0.236842105263
574,Q07343,PDE4B,0.498094291,0.328383218,0.079297395,0.236842105263
575,Q13946,PDE7A,0.900852489,0.113096677,0.626954164,0.236842105263
576,O60658,PDE8A,0.574661219,0.771914476,0.411333966,0.236842105263
577,O00443,PIK3C2A,0.845178185,0.792562519,0.638589686,0.236842105263
578,O00750,PIK3C2B,0.738640292,0.587068781,0.856556963,0.236842105263
579,Q8NEB9,PIK3C3,0.585987036,0.079191621,0.763575033,0.236842105263
580,P48736,PIK3CG,0.246734526,0.192901989,0.976160296,0.236842105263
581,P00749,PLAU,0.666416217,0.775405135,0.781537245,0.236842105263
582,P19174,PLCG1,0.083482814,0.353391437,0.935583204,0.236842105263
583,P16885,PLCG2,0.625959785,0.838947785,0.739152167,0.236842105263
584,P62140,PPP1CB,0.660944558,0.133887257,0.253619768,0.236842105263
585,P30154,PPP2R1B,0.729751855,0.698147941,0.719250285,0.236842105263
586,Q06190,PPP2R3A,0.890752116,0.190344628,0.693512616,0.236842105263
587,P22694,PRKACB,0.982303223,0.396806895,0.773318951,0.236842105263
588,P22612,PRKACG,0.769029085,0.338947324,0.747217086,0.236842105263
589,P10644,PRKAR1A,0.581446488,0.922692757,0.318383667,0.236842105263
590,P31321,PRKAR1B,0.928313062,0.838402609,0.510430957,0.236842105263
591,P31323,PRKAR2B,0.580090366,0.629524053,0.773066476,0.236842105263
592,P17252,PRKCA,0.016982938,0.86549065,0.572815526,0.236842105263
593,P05771,PRKCB,0.120859571,0.216289592,0.953850335,0.236842105263
594,P05129,PRKCG,0.862710719,0.064899085,0.171572304,0.236842105263
595,P41743,PRKCI,0.484296511,0.678000534,0.907235095,0.236842105263
596,Q15139,PRKD1,0.844855675,0.53512019,0.752219423,0.236842105263
597,Q05513,PRKCZ,0.209405084,0.517349234,0.286175232,0.236842105263
598,Q02750,MAP2K1,0.552291342,0.255718668,0.627410343,0.236842105263
599,P04553,PRM1,0.629883385,0.852827588,0.462827923,0.236842105263
600,P25787,PSMA2,0.031991016,0.823201061,0.129439245,0.236842105263
601,P28066,PSMA5,0.614713419,0.01657221,0.549384663,0.236842105263
602,P17980,PSMC3,0.362411462,0.474710004,0.969509323,0.236842105263
603,Q99460,PSMD1,0.049532579,0.94411857,0.44214049,0.236842105263
604,P48556,PSMD8,0.489569989,0.458620543,0.59096393,0.236842105263
605,O00233,PSMD9,0.192510396,0.8499723,0.110970247,0.236842105263
606,O75832,PSMD10,0.123083748,0.535552391,0.199852291,0.236842105263
607,Q9UNM6,PSMD13,0.205494171,0.434101281,0.162964103,0.236842105263
608,Q9UL46,PSME2,0.146514911,0.024433705,0.036877427,0.236842105263
609,P06454,PTMA,0.189072174,0.504359781,0.272724664,0.236842105263
610,P49023,PXN,0.042652411,0.876483955,0.23013359,0.236842105263
611,P20936,RASA1,0.635197917,0.908248818,0.358544689,0.236842105263
612,P18615,NELFE,0.281866856,0.285203484,0.134342699,0.236842105263
613,Q04864,REL,0.538596678,0.132703662,0.998594597,0.236842105263
614,P35249,RFC4,0.695163039,0.000132544,0.513520855,0.236842105263
615,P22362,CCL1,0.499116013,0.317960711,0.387846305,0.236842105263
616,P13500,CCL2,0.535801056,0.530108,0.249852758,0.236842105263
617,P10147,CCL3,0.445183165,0.829176121,0.364752426,0.236842105263
618,P13236,CCL4,0.123932278,0.673583532,0.399057541,0.236842105263
619,P13501,CCL5,0.490357293,0.913014499,0.92630076,0.236842105263
620,P78423,CX3CL1,0.852998155,0.756141926,0.495472931,0.236842105263
621,P18827,SDC1,0.873927406,0.168512427,0.609187005,0.236842105263
622,P34741,SDC2,0.270294332,0.964015938,0.004808464,0.236842105263
623,P31431,SDC4,0.208461359,0.348265951,0.587728764,0.236842105263
624,P21912,SDHB,0.564979571,0.598487562,0.777462423,0.236842105263
625,Q6FHJ7,SFRP4,0.640311825,0.731391705,0.657183184,0.236842105263
626,Q01130,SRSF2,0.417028952,0.870816363,0.528314694,0.236842105263
627,Q15464,SHB,0.205975516,0.333399437,0.825773161,0.236842105263
628,P29353,SHC1,0.947933121,0.463042713,0.962433769,0.236842105263
629,O15245,SLC22A1,0.082071207,0.166886712,0.313736457,0.236842105263
630,O15244,SLC22A2,0.105709427,0.466389297,0.797085057,0.236842105263
631,P14678,SNRPB,0.142041122,0.456370455,0.285175798,0.236842105263
632,Q02447,SP3,0.166460441,0.127822299,0.014894876,0.236842105263
633,Q02446,SP4,0.620958644,0.63993037,0.094149754,0.236842105263
634,Q6P1X5,TAF2,0.573709765,0.896488227,0.328723021,0.236842105263
635,O00268,TAF4,0.05207789,0.427427958,0.305566322,0.236842105263
636,Q15560,TCEA2,0.931201385,0.175846033,0.018022133,0.236842105263
637,P15923,TCF3,0.728661682,0.294898347,0.162207409,0.236842105263
638,Q01664,TFAP4,0.737841654,0.058738313,0.443989463,0.236842105263
639,P01135,TGFA,0.063404501,0.060172881,0.76677003,0.236842105263
640,P07996,THBS1,0.860440563,0.026659892,0.681255935,0.236842105263
641,P01033,TIMP1,0.934405119,0.550467405,0.714536728,0.236842105263
642,P16035,TIMP2,0.984398312,0.563050714,0.459780878,0.236842105263
643,O00206,TLR4,0.858938817,0.304595614,0.919268407,0.236842105263
644,O00501,CLDN5,0.785558989,0.754510785,0.98894342,0.236842105263
645,P15692,VEGFA,0.513377419,0.671103188,0.932601115,0.236842105263
646,P15311,EZR,0.177602461,0.939838254,0.461523347,0.236842105263
647,P30291,WEE1,0.398589497,0.485154691,0.90492217,0.236842105263
648,P26651,ZFP36,0.133931251,0.518087841,0.386451654,0.236842105263
649,Q9Y6D9,MAD1L1,0.030889549,0.789203213,0.603016552,0.236842105263
650,P78406,RAE1,0.939141706,0.571168244,0.560319009,0.236842105263
651,P13164,IFITM1,0.301306065,0.766494844,0.845839756,0.236842105263
652,Q14012,CAMK1,0.295533834,0.9201661,0.284804955,0.236842105263
653,Q15788,NCOA1,0.332936282,0.210306333,0.663318498,0.236842105263
654,O60869,EDF1,0.467068187,0.608114181,0.602258177,0.236842105263
655,O60942,RNGTT,0.648198406,0.465725204,0.656462947,0.236842105263
656,P50591,TNFSF10,0.025228181,0.616699894,0.309934087,0.236842105263
657,O75531,BANF1,0.842206612,0.203092124,0.331643807,0.236842105263
658,O75446,SAP30,0.559032545,0.677600524,0.188197329,0.236842105263
659,Q15078,CDK5R1,0.854099949,0.017315558,0.100683407,0.236842105263
660,O14617,AP3D1,0.347879194,0.226607511,0.286563954,0.236842105263
661,O00401,WASL,0.446026648,0.914466038,0.354826222,0.236842105263
662,Q99558,MAP3K14,0.054239484,0.768434033,0.535761698,0.236842105263
